Accident Date/Time,Operator Name,Pipeline/Facility Name,Pipeline Location,Pipeline Type,Liquid Type,Liquid Subtype,Liquid Name,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Intentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Shutdown Date/Time,Restart Date/Time,Public Evacuations
2011-07-26 18:50:00,"KOCH PIPELINE COMPANY, L.P.","INGLESIDE TO VIOLA 16""",ONSHORE,ABOVEGROUND,CRUDE OIL,,,PORTLAND,SAN PATRICIO,TX,27.91036,-97.40839,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,15.0,0.0,6.0,9.0,NO,NO,YES,2011-07-26 18:54:00,2011-07-26 20:24:00,0.0
2011-07-27 10:25:00,CONOCOPHILLIPS,,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,,,OK,36.029589,-97.747511,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,0.24,0.0,0.0,0.24,NO,NO,YES,2011-07-27 10:41:00,2011-07-27 18:47:00,
2011-07-30 07:30:00,PLANTATION PIPE LINE CO,BATON ROUGE TANK FARM,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,BATON ROUGE,EAST BATON ROUGE,LA,30.5471,-91.1703,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.28,0.0,0.28,0.0,NO,NO,,,,
2011-07-30 17:35:00,ENTERPRISE PRODUCTS OPERATING LLC,COFFEYVILLE STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,COFFEYVILLE,MONTGOMERY,KS,37.05253,-95.61166,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,27.0,,27.0,0.0,NO,NO,NO,,,0.0
2011-08-01 09:15:00,PACIFIC PIPELINE SYSTEM LLC,LINE 63 SOUTH,ONSHORE,UNDERGROUND,CRUDE OIL,,,CARSON,LOS ANGELES,CA,33.846624,-118.252704,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",1.0,0.0,1.0,0.0,NO,NO,NO,,,
2011-08-01 09:30:00,KERN OIL & REFINING CO.,805,ONSHORE,UNDERGROUND,CRUDE OIL,,,BAKERSFIELD,KERN,CA,35.296047,-119.160719,CORROSION,EXTERNAL,2.0,0.0,1.5,0.5,NO,NO,YES,2011-08-01 10:00:00,2011-08-01 18:00:00,0.0
2011-08-06 16:50:00,MOBIL PACIFIC PIPELINE CO,JOUGHLIN GATHERING LINE ( G131)-  TO THUMBS,ONSHORE,UNDERGROUND,CRUDE OIL,,,TORRANCE,LOS ANGELES,CA,33.81583,-118.29701,CORROSION,INTERNAL,35.0,0.0,35.0,0.0,NO,NO,,,,0.0
2011-08-07 06:54:00,"MAGELLAN PIPELINE COMPANY, LP",ORION NORTH,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,HENRIETTA,CLAY,TX,33.83799,-98.27639,CORROSION,EXTERNAL,131.0,0.0,131.0,0.0,NO,NO,NO,,,0.0
2011-08-08 11:27:00,ONEOK NGL PIPELINE LP,ONEOK NORTH SYSTEM  PIPELINE,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,NATURAL GASOLINE,LEMONT,COOK,IL,41.645101,-88.027889,OTHER OUTSIDE FORCE DAMAGE,ELECTRICAL ARCING FROM OTHER EQUIPMENT/FACILITY,3.26,0.0,0.0,3.26,YES,NO,YES,2011-08-08 11:27:00,2011-08-12 09:00:00,0.0
2011-08-08 16:00:00,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,GENEVA TO COLUMBUS,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,GENEVA,FILLMORE COUNTY,NE,40.550801,-97.595518,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,3.57,0.0,3.57,0.0,NO,NO,YES,2011-08-08 16:00:00,2011-08-09 10:00:00,0.0
2011-08-10 03:36:00,"SFPP, LP",COLFAX STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,COLFAX,PLACER,CA,39.120239,-120.943522,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.35,0.0,0.35,0.0,NO,NO,YES,2011-08-10 03:39:00,2011-08-10 08:30:00,0.0
2011-08-10 08:00:00,COLONIAL PIPELINE CO,COLONIAL PAULDING PUMP STATION,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,IOUIN,JASPER,MS,32.02821,-89.10162,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,8.54,0.0,8.54,0.0,NO,NO,YES,2011-08-10 11:10:00,2011-08-11 12:51:00,
2011-08-11 11:20:00,CONOCOPHILLIPS,PURISMA LINE,ONSHORE,UNDERGROUND,CRUDE OIL,,,ORCUTT,SANTA BARBARA,CA,34.83433167,-120.45062247,CORROSION,INTERNAL,0.7,0.0,0.0,0.7,NO,NO,YES,2011-08-11 11:20:00,2011-08-12 20:00:00,0.0
2011-08-11 15:18:00,MUSTANG PIPE LINE PARTNERS,"WILMINGTON PUMP STATION, WILMINGTON, ILL",ONSHORE,ABOVEGROUND,CRUDE OIL,,,WILMINGTON,WILL,IL,41.27461,-88.12713,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.14,0.0,0.14,0.0,NO,NO,YES,2011-08-11 15:22:00,2011-08-11 22:50:00,0.0
2011-08-12 04:10:00,EXXONMOBIL PIPELINE CO,VANDERBILT PUMP STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,REFINERY GRADE PROPYLENE (RGP),VANDERBILT,JACKSON,TX,28.804167,-96.793611,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,1.0,0.0,0.0,1.0,NO,NO,,,,0.0
2011-08-12 04:10:00,MOBIL CORP,SUN NEIDERLAND TERMINAL,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,REFINERY GRADE PROPYLENE (RGP),NEIDERLAND,JEFFERSON,TX,28.804167,-96.793611,CORROSION,INTERNAL,1.0,0.0,0.0,1.0,NO,NO,,,,0.0
2011-08-12 09:15:00,ENTERPRISE CRUDE PIPELINE LLC,TEXAS CITY TANK FARM,ONSHORE,UNDERGROUND,CRUDE OIL,,,TEXAS CITY,GALVESTON,TX,29.206868,-94.561023,CORROSION,INTERNAL,5.0,0.0,2.0,3.0,NO,NO,NO,,,0.0
2011-08-12 12:20:00,"MAGELLAN PIPELINE COMPANY, LP",ORION SYSTEM,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,HENRIETTA,CLAY,TX,33.83299,-98.27806,CORROSION,EXTERNAL,928.5,0.0,928.5,0.0,NO,NO,NO,,,0.0
2011-08-13 01:57:00,ENTERPRISE PRODUCTS OPERATING LLC,WEST LEG LOOP RED LINE,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",OTHER,NATURAL GASOLINE,ONAWA,MONONA,IA,42.00461,-96.23684,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,675.0,0.0,0.0,675.0,NO,NO,YES,2011-08-13 02:19:00,2011-10-22 10:02:00,0.0
2011-08-16 15:03:00,"BUCKEYE PARTNERS, LP",BARNETT TO AUBURN,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,SHARPSBURG,CHRISTIAN,IL,39.61412,-89.34578,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,20.0,0.0,20.0,0.0,NO,NO,YES,2011-08-16 15:19:00,2011-08-22 16:35:00,0.0
2011-08-17 09:40:00,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",SUPERIOR TERMINAL,ONSHORE,UNDERGROUND,CRUDE OIL,,,SUPERIOR,DOUGLAS,WI,46.68889,-92.05972,NATURAL FORCE DAMAGE,TEMPERATURE,0.95,0.0,0.95,0.0,NO,NO,NO,,,0.0
2011-08-17 12:03:00,CRIMSON PIPELINE L.P.,IDLE HOLE LEASE LINE,ONSHORE,UNDERGROUND,CRUDE OIL,,,FULLERTON,ORANGE,CA,33.91765556,-117.9154528,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,2.0,0.0,0.0,2.0,NO,NO,NO,,,0.0
2011-08-17 19:00:00,ONEOK NGL PIPELINE LP,STERLING 1/COVINGTON BOOSTER,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,COVINGTON,GARFIELD,OK,36.33746,-97.51306,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,4.5,0.1,0.0,4.5,NO,NO,NO,,,
2011-08-18 08:00:00,"BUCKEYE PARTNERS, LP",LIMA STATION,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,LIMA,ALLEN,OH,40.6945,-84.1265,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.23,0.0,0.23,0.0,NO,NO,YES,2011-08-18 09:15:00,2011-08-18 17:00:00,0.0
2011-08-19 09:44:00,EXXONMOBIL PIPELINE CO,RACELAND ANCHORAGE SYSTEM,ONSHORE,UNDERGROUND,CRUDE OIL,,,DONALDSONVILLE,ASSUMPTION,LA,30.055571,-91.062652,CORROSION,INTERNAL,18.7,0.0,11.2,7.5,NO,NO,YES,2011-08-19 09:44:00,2011-08-20 19:15:00,0.0
2011-08-20 12:30:00,ENTERPRISE CRUDE PIPELINE LLC,,ONSHORE,UNDERGROUND,CRUDE OIL,,,WEST COLUMBIA,BRAZORIA,TX,29.084431,-95.403144,CORROSION,INTERNAL,250.0,,200.0,50.0,NO,NO,YES,2011-08-20 12:30:00,2011-08-20 13:00:00,0.0
2011-08-21 08:45:00,EXXONMOBIL PIPELINE CO,ALDINE STATION,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,HOUSTON,HARRIS,TX,29.887222,-95.374444,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,20.0,0.0,20.0,0.0,NO,NO,YES,2011-08-21 08:45:00,2011-08-21 14:00:00,0.0
2011-08-22 16:30:00,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,FT. MADISON LATERAL,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ANHYDROUS AMMONIA,,FT. MADISON,LEE,IA,40.596305,-91.411283,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0.2,0.0,0.0,0.2,NO,NO,YES,2011-08-22 16:58:00,2011-08-26 18:00:00,0.0
2011-08-23 06:45:00,ENTERPRISE PRODUCTS OPERATING LLC,MOCANE STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,Y-GRADE,FORGAN,BEAVER,OK,36.9006,-100.39243,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,19.86,17.28,0.0,19.86,NO,NO,YES,2011-08-23 07:25:00,2011-08-23 08:52:00,0.0
2011-08-23 07:24:00,"SFPP, LP",ORWOOD BLOCKVALVE,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,BRENTWOOD,CONTRA COSTA,CA,37.944408,-121.558461,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,38.0,0.0,24.0,14.0,NO,NO,YES,2011-08-23 07:32:00,2011-08-23 21:05:00,0.0
2011-08-23 21:55:00,"MAGELLAN PIPELINE COMPANY, LP",,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,DES MOINES,POLK,IA,41.55804,-93.52571,INCORRECT OPERATION,INCORRECT INSTALLATION,0.24,0.1,0.0,0.24,NO,NO,,,,
2011-08-24 20:00:00,VALERO REFINING COMPANY - CALIFORNIA,BNRF DOCK LINE #6,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,BENICIA,SOLANO,CA,38.066978,-122.133742,CORROSION,EXTERNAL,5.0,0.0,5.0,0.0,NO,NO,NO,,,0.0
2011-08-25 07:15:00,ENTERPRISE CRUDE PIPELINE LLC,RINGGOLD STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,MONTAGUE,TX,33.86357,-97.95564,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.5,0.0,0.0,0.5,NO,NO,YES,2011-08-25 07:20:00,2011-08-25 11:30:00,0.0
2011-08-27 05:50:00,CONOCOPHILLIPS,LINE 200,ONSHORE,UNDERGROUND,CRUDE OIL,,,BYRON,CONTRA COSTA,CA,37.795178,-121.672381,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,56.0,0.0,0.0,56.0,NO,NO,YES,2011-08-27 05:58:00,2011-08-29 17:30:00,0.0
2011-08-28 11:30:00,MARATHON PIPE LINE LLC,"WABASH 12"" PRODUCTS/CHAMPAIGN STATION",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,CHAMPAIGN,CHAMPAIGN,IL,40.111093,-88.319562,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.2,0.0,0.2,0.0,NO,NO,NO,,,0.0
2011-08-29 20:00:00,SUNOCO PIPELINE L.P.,CORSICANA STATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,CORSICANA,NAVARRO,TX,32.06704,-96.4719,CORROSION,INTERNAL,4.0,0.0,1.0,3.0,NO,NO,NO,,,0.0
2011-08-31 07:45:00,SUNOCO PIPELINE L.P.,GRISSOM STATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,PRICE,RUSK,TX,32.1147,-94.9633,CORROSION,INTERNAL,2.0,0.0,0.0,2.0,NO,NO,YES,2011-08-31 07:45:00,2011-09-01 16:00:00,0.0
2011-08-31 10:08:00,ENTERPRISE PRODUCTS OPERATING LLC,"COFFEYVILLE STATION, BLUE LINE",ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,ISOBUTANE,COFFEYVILLE,MONTGOMERY,KS,37.0525,-95.61183,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,1.0,0.48,0.0,1.0,NO,NO,NO,,,0.0
2011-08-31 19:05:00,"MAGELLAN PIPELINE COMPANY, LP",,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,SIOUX FALLS,MINNEHAHA,SD,43.54571,-96.79188,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0.71,0.0,0.71,0.0,NO,NO,,,,
2011-08-31 21:00:00,"PLAINS PIPELINE, L.P.",MESA TANK FARM,ONSHORE,ABOVEGROUND,CRUDE OIL,,,MIDLAND,MIDLAND,TX,32.01798,-102.026495,CORROSION,INTERNAL,4.0,0.0,4.0,0.0,NO,NO,YES,2011-08-31 21:00:00,2011-08-31 22:30:00,
2011-09-01 10:30:00,TIDELANDS OIL PRODUCTION COMPANY,Z1-2 OIL SHIPPING LINE/Z1-2 LEASE,ONSHORE,UNDERGROUND,CRUDE OIL,,,LONG BEACH,,CA,33.756403,-118.205749,CORROSION,EXTERNAL,0.48,0.0,0.48,0.0,NO,NO,YES,2011-09-01 10:30:00,2011-09-08 17:45:00,0.0
2011-09-04 07:10:00,CONOCOPHILLIPS,BORGER CRUDE TERMINAL,ONSHORE,UNDERGROUND,CRUDE OIL,,,BORGER,HUTCHINSON,TX,35.684911,-101.359211,CORROSION,INTERNAL,4.7,0.0,0.6,4.1,NO,NO,,,,0.0
2011-09-05 10:45:00,ENTERPRISE CRUDE PIPELINE LLC,HOBBS TO MIDLANDD,ONSHORE,UNDERGROUND,CRUDE OIL,,,ANDREWS,ANDREWS,TX,32.303575,-102.548583,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,560.0,0.0,440.0,120.0,NO,NO,NO,,,0.0
2011-09-08 07:50:00,CHEVRON PIPE LINE CO,WEST TEXAS LPG,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,LATAN,MITCHELL,TX,32.251168,-101.305851,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",12836.0,405.0,0.0,12836.0,YES,YES,NO,,,0.0
2011-09-09 05:30:00,"KINDER MORGAN LIQUID TERMINALS, LLC",CARTERET TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,CARTERET,MIDDLESEX,NJ,40.590422,-74.219078,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,2.0,0.0,2.0,0.0,NO,NO,YES,2011-09-09 06:00:00,2011-09-09 15:00:00,
2011-09-10 06:30:00,"SHELL PIPELINE CO., L.P.","BAKERSFIELD GATEWAY, STATION 36",ONSHORE,ABOVEGROUND,CRUDE OIL,,,BAKERSFIELD,KERN,CA,35.43959,-118.99174,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.24,0.0,0.19,0.05,NO,NO,NO,,,0.0
2011-09-11 10:06:00,ENTERPRISE PRODUCTS OPERATING LLC,CONWAY STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,PROPANE,MCPHERSON,MCPHERSON,KS,38.38052,-97.83095,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,0.17,0.0,0.0,0.17,NO,NO,,,,
2011-09-12 06:16:00,CHEVRON PIPE LINE CO,,OFFSHORE,,CRUDE OIL,,,,,,29.26536,-88.77223,ALL OTHER CAUSES,MISCELLANEOUS,0.09,0.0,0.0,0.09,NO,NO,YES,2011-09-12 06:28:00,2011-09-24 08:00:00,0.0
2011-09-12 13:45:00,ENTERPRISE PRODUCTS OPERATING LLC,P109,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,PORT AUTHUR,JEFFERSON,TX,29.878864,-93.986341,CORROSION,EXTERNAL,500.0,0.0,0.0,500.0,NO,NO,NO,,,0.0
2011-09-13 08:00:00,CONOCOPHILLIPS,"OK-01, WICHITA FALLS TO PONCA CITY, 12"" CRUDE LINE",ONSHORE,UNDERGROUND,CRUDE OIL,,,"TEMPLE, OK",COTTON,OK,34.133131,-98.262922,ALL OTHER CAUSES,UNKNOWN,1.7,0.0,0.9,0.8,NO,NO,,,,0.0
2011-09-14 12:30:00,"KINDER MORGAN LIQUID TERMINALS, LLC",,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,PASADENA,HARRIS,TX,29.43573,-95.121835,CORROSION,EXTERNAL,0.24,0.0,0.0,0.24,NO,NO,YES,2011-09-14 12:30:00,2011-11-14 09:00:00,
2011-09-15 10:24:00,ENTERPRISE PRODUCTS OPERATING LLC,SEMINOLE BLUE,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,BLEIBLERVILLE,AUSTIN,TX,30.034033,-96.435533,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.35,0.0,0.0,0.35,NO,NO,YES,2011-09-15 11:00:00,2011-09-18 04:00:00,10.0
2011-09-19 10:30:00,ENBRIDGE PIPELINES (OZARK) L.L.C.,CUSHING TERMINAL,ONSHORE,ABOVEGROUND,CRUDE OIL,,,CUSHING,LINCOLN,OK,35.93198,-96.75406,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,2.0,0.0,2.0,0.0,NO,NO,NO,,,0.0
2011-09-19 13:35:00,OLYMPIC PIPE LINE COMPANY,OLYMPIC PIPELINE SYSTEM,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,FERNDALE,WHATCOM,WA,48.81835,-122.55443,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.29,0.0,0.29,0.0,NO,NO,YES,2011-09-19 13:37:00,2011-09-19 15:04:00,0.0
2011-09-20 06:44:00,MARATHON PIPE LINE LLC,"CHATHAM-BASIN 8"" CRUDE",ONSHORE,UNDERGROUND,CRUDE OIL,,,WORLAND,WASHAKIE,WY,43.860695,-108.163483,CORROSION,INTERNAL,96.0,0.0,96.0,0.0,NO,NO,YES,2011-09-20 06:50:00,2011-09-20 17:15:00,0.0
2011-09-20 06:50:00,"BUCKEYE PARTNERS, LP",AUBURN STATION,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,AUBURN,CAYUGA,NY,42.957763,-76.527127,CORROSION,INTERNAL,23.0,0.0,22.0,1.0,NO,NO,YES,2011-09-20 06:50:00,2011-09-23 11:33:00,
2011-09-20 10:22:00,"BUCKEYE PARTNERS, LP",AUBURN TO WATERLOO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,AUBURN,CAYUGA,NY,42.959503,-76.665351,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,595.0,0.0,271.0,324.0,NO,NO,NO,,,60.0
2011-09-20 14:47:00,CHEVRON MIDSTREAM PIPELINES LLC,EM01,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,PROPYLENE,BARATARIA,ST. CHARLES,LA,29.70989,-90.25945,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,3.43,0.0,0.0,3.43,NO,NO,YES,2011-09-20 14:47:00,2011-09-24 10:15:00,0.0
2011-09-21 04:20:00,ENTERPRISE PRODUCTS OPERATING LLC,SEMINOLE BLUE,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,PASADENA,HARRIS,TX,29.72703,-95.1737,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,80.0,0.0,0.0,80.0,NO,NO,YES,2011-09-21 04:27:00,2011-09-21 13:53:00,0.0
2011-09-23 14:30:00,ENTERPRISE CRUDE PIPELINE LLC,C18,ONSHORE,UNDERGROUND,CRUDE OIL,,,OLNEY,ARCHER,TX,33.4166975,-98.74844135,CORROSION,EXTERNAL,0.5,0.0,0.0,0.5,NO,NO,,,,
2011-09-24 09:40:00,CONOCOPHILLIPS,SEMINOE PIPE LINE/SHERIDAN PUMP STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,SHERIDAN,SHERIDAN,WY,44.665449,-106.902904,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.48,0.0,0.0,0.48,NO,NO,,,,0.0
2011-09-25 18:30:00,ENBRIDGE PIPELINES (NORTH DAKOTA) LLC,BERTHOLD STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,BERTHOLD,WARD,ND,48.325724,-101.752889,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,20.0,0.0,20.0,0.0,NO,NO,YES,2011-09-25 18:32:00,2011-09-26 15:00:00,0.0
2011-09-25 18:45:00,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",LINE 14 SUPERIOR TERMINAL,ONSHORE,ABOVEGROUND,CRUDE OIL,,,SUPERIOR,DOUGLAS,WI,46.68889,-92.05972,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,15.0,0.0,15.0,0.0,NO,NO,NO,,,0.0
2011-09-26 09:00:00,SUNOCO PIPELINE L.P.,MARCUS HOOK #2 TANK FARM,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,ASTON,PA,PA,39.862222,-75.419055,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,78.0,0.0,78.0,0.0,NO,NO,NO,,,0.0
2011-09-28 00:03:00,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,IA/SD STATE LINE - SIOUX FALLS,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,SIOUX FALLS,LINCOLN,SD,43.475465,-96.726088,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,2.62,0.0,2.62,0.0,NO,NO,YES,2011-09-28 00:03:00,2011-09-29 17:00:00,0.0
2011-09-29 09:25:00,BP PIPELINE (NORTH AMERICA) INC.,MOKENA STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,MOKENA,WILL,IL,41.5569,-87.8886,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,10.0,0.0,10.0,0.0,NO,NO,NO,,,0.0
